Id,Site Id,Longitude,Latitude,Report Date / Time,Air Temperature,Wet Bulb,Dew Point,Concrete Temp.,Grass Temp.,Min. Temp. (last 24hr),Max. Temp. (last 24hr),Soil Temp. (at 10cm),Soil Temp. (at 30cm),Soil Temp. (at 100cm),Mean Sea-Level Pressure,Pressure (At Station),Relative Humidity,Rainfall Rate,Rainfall Accumulation,Rainfall,Wind Speed,Wind Direction,Wind Gust,Wind Gust Direction,Snow Depth,Soil Moisture,Present Weather,Visibility,Total Cloud Cover,Sunshine,Ground State,Day of Thunder,Day of Gales,Day of Hail,Day of Snow,Weather Diary,Travel Disruption,Hazards causing Travel Disruption,Property or Infrastructure Damage,Hazards causing Property or Infrastructure Damage,Personal Health and Safety,Hazards causing Personal Health and Safety,Utility Disruption,Hazards causing Utility Disruption,Service or Business Disruption,Hazards causing Service or Business Disruption,Agriculture Habitat Damage,Hazards causing Agriculture Habitat Damage,Disruption to Camping Events Leisure Activities,Hazards causing Disruption to Camping Events Leisure Activities,v1_Coastal,v1_Flood,v1_Ice,v1_Landslide,v1_Lightning,v1_PoorVisibility,v1_Snow,v1_Wildfire,v1_Wind,v1_Other,file_name,source_file
2022110296iuh9k4wwe65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 11:50,10.4,,8.7,,,10.3,14.9,,,,1012.3,,89,0.8,1.0,,11.0,292.5,29.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221102phzm3x14iae65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 12:50,10.3,,8.6,,,10.2,14.9,,,,1012.7,,89,0.0,1.0,,12.0,270.0,29.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211024u45ui44sae65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 13:50,10.0,,7.9,,,9.9,14.9,,,,1013.8,,87,0.0,1.0,,11.0,247.5,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221102m9sgtd44zhe65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 14:50,9.7,,7.6,,,9.7,14.9,,,,1014.0,,87,0.0,1.0,,12.0,247.5,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221102xme4ui14ahe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,2/11/2022 15:50,8.9,,7.0,,,8.8,14.9,,,,1014.3,,88,0.0,1.0,,10.0,247.5,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211027ikosm443he65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,2/11/2022 16:50,8.7,,6.5,,,8.5,14.9,,,,1014.6,,86,0.0,1.0,,9.0,247.5,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221102p1dd1p145ye65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 17:50,8.2,,5.8,,,8.1,14.9,,,,1015.3,,85,0.0,1.0,,10.0,270.0,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221102u4icoz14hye65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 18:50,7.8,,5.6,,,7.7,14.9,,,,1016.0,,86,0.0,1.0,,10.0,270.0,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
2022110295u3po447ye65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,2/11/2022 19:50,8.2,,6.0,,,7.7,8.2,,,,1017.2,,86,0.0,1.0,,11.0,270.0,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221102qhxw5b446re65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 20:50,9.2,,6.1,,,7.7,9.2,,,,1018.2,,81,0.2,1.2,,12.0,247.5,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221102aaxy4g449re65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 21:50,11.2,,6.5,,,7.7,11.2,,,,1018.9,,73,0.0,1.2,,11.0,247.5,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221102f6rpos45yee65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 22:50,12.1,,6.2,,,7.7,12.8,,,,1019.7,,67,0.0,0.0,,14.0,225.0,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211023di3o845bee65f7oyyb96smhca,432846061,144.8321991,-37.66540146,2/11/2022 23:50,13.2,,5.1,,,7.7,13.7,,,,1019.9,,58,0.0,0.0,,15.0,225.0,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
?20221103nqwzdhk5nce65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 0:50,12.7,,4.4,,,7.7,14.3,,,,1020.4,,57,0.0,0.0,,14.0,225.0,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103pykwy315dce65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 1:50,13.7,,5.8,,,7.7,14.6,,,,1020.4,,59,0.0,0.0,,10.0,225.0,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211033gpmizn5rce65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 2:50,14.0,,5.6,,,7.7,14.7,,,,1020.7,,57,0.0,0.0,,9.0,247.5,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103drk99gk5foe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 3:50,12.7,,7.0,,,7.7,14.7,,,,1021.4,,68,0.0,0.0,,12.0,202.5,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103tgyk8z45goe65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 4:50,13.1,,6.7,,,7.7,14.7,,,,1021.5,,65,0.0,0.0,,9.0,202.5,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
2022110354kpnzk58oe65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 5:50,13.7,,6.8,,,7.7,14.7,,,,1021.8,,63,0.0,0.0,,7.0,202.5,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103emqrfw45ewe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 6:50,13.4,,7.2,,,7.7,14.7,,,,1022.4,,66,0.0,0.0,,9.0,180.0,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103uko4ttn5jwe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 7:50,12.9,,7.6,,,12.7,14.7,,,,1023.2,,70,0.0,0.0,,7.0,180.0,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103bwaunp45kae65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 8:50,12.3,,7.8,,,12.2,14.7,,,,1023.8,,74,0.0,0.0,,7.0,180.0,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103coh49b45mae65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 9:50,12.0,,9.0,,,11.9,14.7,,,,1024.5,,82,0.0,0.0,,9.0,157.5,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211035kghq3k5cae65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 10:50,11.7,,9.1,,,11.6,14.7,,,,1025.4,,84,0.0,0.0,,5.0,180.0,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103r8k49615phe65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 11:50,11.4,,9.3,,,11.3,14.7,,,,1025.8,,87,0.0,0.0,,5.0,202.5,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103tsueh8n5qhe65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 12:50,11.4,,9.1,,,11.0,14.7,,,,1025.9,,86,0.0,0.0,,4.0,202.5,21.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103981ngi45xhe65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 13:50,10.8,,9.6,,,10.8,14.7,,,,1026.0,,92,0.0,0.0,,6.0,270.0,6.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103kjyisgn5tye65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 14:50,9.3,,7.6,,,9.2,14.7,,,,1026.0,,89,0.0,0.0,,7.0,247.5,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103szh8e7151ye65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 15:50,8.2,,6.5,,,8.2,14.7,,,,1025.7,,89,0.0,0.0,,6.0,247.5,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103nq8556n5ure65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 16:50,7.9,,6.2,,,7.6,14.7,,,,1025.6,,89,0.0,0.0,,4.0,292.5,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103oos9r745wre65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 17:50,7.4,,6.5,,,6.9,14.7,,,,1026.0,,94,0.0,0.0,,5.0,292.5,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211035a8xeh15ire65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 18:50,6.1,,5.2,,,5.9,14.7,,,,1026.3,,94,0.0,0.0,,4.0,90.0,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103jbua7tk5see65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 19:50,8.2,,7.3,,,5.6,8.2,,,,1026.9,,94,0.0,0.0,,4.0,22.5,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103i337nzk5zee65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 20:50,10.2,,8.6,,,5.6,10.3,,,,1027.8,,90,0.0,0.0,,4.0,225.0,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211039axo9yk5aee65f7oyyb96smhca,432846061,144.8321991,-37.66540146,3/11/2022 21:50,11.8,,8.6,,,5.6,12.4,,,,1028.1,,81,0.0,0.0,,6.0,202.5,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221103c9q1njk53ce65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 22:50,12.9,,9.2,,,5.6,13.0,,,,1028.3,,78,0.0,0.0,,6.0,202.5,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
2022110369tgz1154ce65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,3/11/2022 23:50,13.2,,8.5,,,5.6,13.4,,,,1028.4,,73,0.0,0.0,,5.0,157.5,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
?20221104fdrw31n55oe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 0:50,14.1,,7.9,,,5.6,14.2,,,,1028.2,,66,0.0,0.0,,0.0,0.0,10.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104oaxf7p15hoe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 1:50,14.9,,7.9,,,5.6,15.0,,,,1027.7,,63,0.0,0.0,,6.0,202.5,10.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104bsds4zk57we65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 2:50,15.3,,8.5,,,5.6,15.6,,,,1027.3,,64,0.0,0.0,,5.0,135.0,10.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104t566rrn56we65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 3:50,16.9,,8.3,,,5.6,17.4,,,,1026.7,,57,0.0,0.0,,6.0,157.5,11.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104amtdxnn59we65f7oyyb96smhca,432846061,144.8321991,-37.66540146,4/11/2022 4:50,17.5,,7.8,,,5.6,17.7,,,,1025.8,,53,0.0,0.0,,0.0,0.0,11.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104n4zmgn4hyae65f7oyyb96smhca,432846061,144.8321991,-37.66540146,4/11/2022 5:50,17.8,,7.5,,,5.6,18.3,,,,1025.4,,51,0.0,0.0,,6.0,247.5,11.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104k4kjbt4hbae65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 6:50,16.7,,8.4,,,5.6,18.3,,,,1025.4,,58,0.0,0.0,,9.0,180.0,15.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211049w7x5q4hnae65f7oyyb96smhca,432846061,144.8321991,-37.66540146,4/11/2022 7:50,15.6,,8.8,,,15.4,18.3,,,,1025.8,,64,0.0,0.0,,10.0,180.0,15.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104p6hnag4hdhe65f7oyyb96smhca,432846061,144.8321991,-37.66540146,4/11/2022 8:50,13.7,,8.3,,,13.7,18.3,,,,1026.5,,70,0.0,0.0,,11.0,157.5,15.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104wor5xcnhrhe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 9:50,12.4,,8.9,,,12.3,18.3,,,,1027.3,,79,0.0,0.0,,7.0,180.0,15.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104bayx1ukhgye65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 10:50,11.5,,8.7,,,11.2,18.3,,,,1027.9,,83,0.0,0.0,,5.0,202.5,15.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104mtaty54h8ye65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 11:50,12.3,,9.0,,,11.2,18.3,,,,1028.0,,80,0.0,0.0,,7.0,180.0,15.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211044eqy6nkheye65f7oyyb96smhca,432846061,144.8321991,-37.66540146,4/11/2022 12:50,11.9,,9.1,,,11.2,18.3,,,,1028.0,,83,0.0,0.0,,5.0,180.0,15.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104dge7w14hjre65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 13:50,11.5,,9.4,,,11.2,18.3,,,,1027.8,,87,0.0,0.0,,6.0,202.5,8.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104umrjobkhkre65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 14:50,11.4,,9.5,,,11.2,18.3,,,,1027.4,,88,0.0,0.0,,5.0,202.5,8.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
2022110464gukynhmre65f7oyyb96smhca,432846061,144.8321991,-37.66540146,4/11/2022 15:50,11.5,,9.4,,,11.2,18.3,,,,1026.6,,87,0.0,0.0,,5.0,180.0,8.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104zqx51ukhcee65f7oyyb96smhca,432846061,144.8321991,-37.66540146,4/11/2022 16:50,11.5,,9.4,,,11.2,18.3,,,,1026.4,,87,0.0,0.0,,4.0,202.5,8.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211046u6t6s1hpee65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 17:50,11.5,,9.2,,,11.2,18.3,,,,1026.3,,86,0.0,0.0,,0.0,0.0,8.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104yqger4khqce65f7oyyb96smhca,432846061,144.8321991,-37.66540146,4/11/2022 18:50,11.6,,9.5,,,11.2,18.3,,,,1026.1,,87,0.0,0.0,,3.0,90.0,8.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104ud3cme1hxce65f7oyyb96smhca,432846061,144.8321991,-37.66540146,4/11/2022 19:50,11.5,,9.9,,,11.2,11.7,,,,1026.3,,90,0.0,0.0,,0.0,0.0,8.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104adbgngnhoce65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 20:50,12.0,,9.7,,,11.2,12.1,,,,1026.6,,86,0.0,0.0,,5.0,292.5,8.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104f5iwj51htoe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 21:50,13.7,,10.3,,,11.2,13.8,,,,1026.5,,80,0.0,0.0,,5.0,315.0,8.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104swmzm5kh1oe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 22:50,15.6,,10.8,,,11.2,16.0,,,,1026.1,,73,0.0,0.0,,4.0,45.0,8.0,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221104qtb5dhkhuwe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,4/11/2022 23:50,18.8,,11.4,,,11.2,18.9,,,,1025.4,,62,0.0,0.0,,8.0,45.0,14.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
?20221105mc1h3o4hwwe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 0:50,21.7,,10.5,,,11.2,22.2,,,,1024.7,,49,0.0,0.0,,16.0,45.0,20.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105hw5pcgnhiwe65f7oyyb96smhca,432846061,144.8321991,-37.66540146,5/11/2022 1:50,20.8,,10.0,,,11.2,22.2,,,,1024.3,,50,0.0,0.0,,11.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105y65aufkhsae65f7oyyb96smhca,432846061,144.8321991,-37.66540146,5/11/2022 2:50,21.1,,9.4,,,11.2,22.2,,,,1024.0,,47,0.0,0.0,,9.0,0.0,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105ufk58ekhzae65f7oyyb96smhca,432846061,144.8321991,-37.66540146,5/11/2022 3:50,22.5,,10.6,,,11.2,22.5,,,,1023.4,,47,0.0,0.0,,11.0,0.0,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211055octf31haae65f7oyyb96smhca,432846061,144.8321991,-37.66540146,5/11/2022 4:50,22.7,,9.5,,,11.2,22.9,,,,1022.7,,43,0.0,0.0,,15.0,0.0,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105js4a8zkh3he65f7oyyb96smhca,432846061,144.8321991,-37.66540146,5/11/2022 5:50,21.3,,8.2,,,11.2,23.5,,,,1022.3,,43,0.0,0.0,,12.0,0.0,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105sdmoaz4h4he65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 6:50,20.6,,8.9,,,11.2,23.5,,,,1022.2,,47,0.0,0.0,,10.0,0.0,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105bsuqih4hhye65f7oyyb96smhca,432846061,144.8321991,-37.66540146,5/11/2022 7:50,20.9,,8.5,,,20.5,23.5,,,,1022.1,,45,0.0,0.0,,5.0,0.0,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105cw9exc1h7ye65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 8:50,17.0,,10.1,,,17.0,23.5,,,,1022.9,,64,0.0,0.0,,3.0,225.0,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105sbwfkf1h6ye65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 9:50,15.6,,9.7,,,15.3,23.5,,,,1023.5,,68,0.0,0.0,,1.0,202.5,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
2022110585g3qh4h9re65f7oyyb96smhca,432846061,144.8321991,-37.66540146,5/11/2022 10:50,14.0,,9.6,,,14.0,23.5,,,,1024.0,,75,0.0,0.0,,0.0,0.0,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105hndnye17yre65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 11:50,13.0,,9.6,,,12.9,23.5,,,,1024.1,,80,0.0,0.0,,0.0,0.0,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105hxx43k17bre65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 12:50,12.8,,9.3,,,12.3,23.5,,,,1024.2,,79,0.0,0.0,,5.0,292.5,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105mc9gir47nee65f7oyyb96smhca,432846061,144.8321991,-37.66540146,5/11/2022 13:50,11.8,,10.0,,,11.3,23.5,,,,1024.0,,89,0.0,0.0,,4.0,337.5,9.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105zrnesnk7dee65f7oyyb96smhca,432846061,144.8321991,-37.66540146,5/11/2022 14:50,10.9,,9.7,,,10.5,23.5,,,,1023.5,,92,0.0,0.0,,6.0,0.0,9.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105nicdcmn7rce65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 15:50,10.8,,8.4,,,10.4,23.5,,,,1022.9,,85,0.0,0.0,,7.0,22.5,9.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105mu8xqbk7fce65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 16:50,10.7,,7.9,,,10.0,23.5,,,,1022.6,,83,0.0,0.0,,9.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211056p3397k7gce65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 17:50,9.5,,7.6,,,9.5,23.5,,,,1022.5,,88,0.0,0.0,,5.0,22.5,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105fmn6gxk78oe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 18:50,11.4,,7.9,,,9.3,23.5,,,,1022.7,,79,0.0,0.0,,12.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105tc1wgt17eoe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 19:50,12.5,,7.8,,,9.3,12.5,,,,1022.9,,73,0.0,0.0,,11.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221105fyk8rh17jwe65f7oyyb96sptcr,432846061,144.8321991,-37.66540146,5/11/2022 20:50,15.7,,9.6,,,9.3,15.7,,,,1023.1,,67,0.0,0.0,,11.0,22.5,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
